WD,Av_WS,Mx_WS,1h_RF,24h_RF,Tem,Hum,b_PR
45,0,0,0,0,17.22,54,1008
45,0,0,0,0,17.22,55,1008
45,0,0,0,0,17.22,54,1008.1
45,0,0.45,0,0,17.78,55,1008
90,0,0.45,0,0,17.78,55,1008
0,0,0.45,0,0,15.56,56,1008.1
45,0,0.45,0,0,14.44,59,1008.1
45,0,0.45,0,0,13.33,61,1008.1
90,0,0.45,0,0,13.33,64,1008.1
45,0,0.45,0,0,12.78,61,1008.2
0,0,0.45,0,0,12.78,63,1008.2
0,0,0.45,0,0,12.78,61,1008.2
45,0,0.45,0,0,12.78,63,1008.2
0,0,0.45,0,0,12.78,62,1008.1
45,0,0.45,0,0,12.78,61,1008.1
0,0,0.45,0,0,12.78,61,1008.1
45,0,0.45,0,0,12.78,63,1008.2
45,0,0.45,0,0,12.78,61,1008.2
45,0,0,0,0,13.33,62,1008.1
0,0,0,0,0,12.78,60,1008.1
0,0,0,0,0,12.78,61,1008
0,0,0,0,0,12.78,62,1008
0,0,0,0,0,12.78,60,1008
0,0,0,0,0,12.78,61,1008
45,0,0,0,0,13.33,60,1008
45,0,0,0,0,13.33,60,1007.9
45,0,0,0,0,13.33,60,1007.9
0,0,0,0,0,13.33,59,1007.8
270,0,0.45,0,0,13.33,59,1007.7
225,0,0.45,0,0,13.33,59,1007.7
270,0,0.89,0,0,13.89,57,1007.6
225,0,0.89,0,0,14.44,56,1007.5
225,0,0.45,0,0,14.44,55,1007.5
0,0,0.45,0,0,14.44,56,1007.5
315,0,0,0,0,14.44,56,1007.4
270,0,0,0,0,14.44,55,1007.4
270,0,0.45,0,0,15,57,1007.4
270,0,0.45,0,0,15.56,57,1007.4
270,0,0.45,0,0,15.56,52,1007.3
270,0,0.45,0,0,15,55,1007.3
270,0,0,0,0,15,53,1007.3
225,0,0.45,0,0,15.56,54,1007.3
225,0,0.45,0,0,15.56,53,1007.2
225,0,0.45,0,0,16.11,52,1007.1
225,0,0,0,0,15.56,52,1007.2
270,0,0.45,0,0,16.11,52,1007
225,0,0.45,0,0,16.11,58,1007
225,0,0,0,0,17.22,56,1007
225,0,0.45,0,0,17.78,50,1007
180,0,0,0,0,18.33,56,1006.9
225,0,0.45,0,0,19.44,55,1006.8
225,0,0.45,0,0,19.44,55,1006.9
225,0,0.45,0,0,19.44,44,1006.9
225,0,0.45,0,0,20.56,45,1006.8
225,0,0.45,0,0,21.67,39,1006.7
225,0,0.45,0,0,22.78,37,1006.8
225,0,0,0,0,23.89,36,1006.6
225,0,0,0,0,24.44,34,1006.6
225,0,0,0,0,24.44,38,1006.6
225,0,0.45,0,0,21.11,39,1006.6
225,0,0.45,0,0,19.44,44,1006.6
225,0,0.89,0,0,18.89,44,1006.6
225,0,0.45,0,0,18.89,46,1006.6
225,0,0.45,0,0,18.33,47,1006.5
315,0,0.45,0,0,18.33,48,1006.5
225,0,0.45,0,0,18.33,48,1006.5
225,0,0.45,0,0,18.33,47,1006.4
225,0,0,0,0,17.78,48,1006.3
45,0,0.45,0,0,18.33,49,1006.2
270,0,0.45,0,0,18.33,49,1006.2
270,0,0.45,0,0,18.33,47,1006.1
225,0,0.45,0,0,19.44,50,1006
225,0,0.45,0,0,20.56,52,1005.9
225,0,0,0,0,20.56,47,1005.9
225,0,0,0,0,20.56,49,1005.9
225,0,0.45,0,0,20.56,48,1005.9
270,0,0.45,0,0,20.56,48,1005.8
270,0,0.45,0,0,20.56,50,1005.8
270,0,0.45,0,0,21.11,51,1005.7
270,0,0.45,0,0,21.11,51,1005.6
270,0,0.45,0,0,21.11,51,1005.4
225,0,0.45,0,0,21.11,51,1005.4
270,0,0.45,0,0,21.11,51,1005.3
270,0,0,0,0,21.67,51,1005.3
270,0,0.45,0,0,21.67,50,1005.3
270,0,0.45,0,0,21.67,51,1005.3
225,0,0.45,0,0,21.67,51,1005.2
225,0,0.45,0,0,21.67,51,1005.3
225,0,0.45,0,0,21.67,52,1005.3
0,0,0.45,0,0,21.67,51,1005.3
0,0,0,0,0,21.67,51,1005.2
225,0,0.45,0,0,21.67,51,1005.1
270,0,0.45,0,0,21.67,52,1005.2
270,0,0.45,0,0,21.67,52,1005.2
270,0,0.45,0,0,21.67,52,1005.1
270,0,0,0,0,21.67,52,1005.1
270,0,0.45,0,0,21.67,52,1005.2
270,0,0.45,0,0,21.67,51,1005.1
270,0,0.45,0,0,21.67,52,1005.1
270,0,0,0,0,21.11,43,1005.1
270,0,0,0,0,20,45,1005.1
270,0,0,0,0,20,46,1005.1
270,0,0,0,0,20,46,1005
315,0,0,0,0,20,46,1005
270,0,0,0,0,20,44,1005
270,0,0,0,0,20,50,1005.1
270,0,0,0,0,20,45,1005.1
270,0,0,0,0,20,45,1005.1
270,0,0,0,0,20,44,1005.1
270,0,0,0,0,19.44,51,1005.1
270,0,0,0,0,20,44,1005
270,0,0,0,0,20,44,1005.1
270,0,0,0,0,20,42,1005.2
270,0,0,0,0,19.44,43,1005.2
270,0,0,0,0,18.89,45,1005.3
270,0,0,0,0,18.89,47,1005.3
270,0,0.45,0,0,18.89,48,1005.3
225,0,0.89,0,0,18.33,49,1005.3
225,0,0.45,0,0,18.33,49,1005.3
225,0,0,0,0,18.89,54,1005.3
225,0,0,0,0,18.89,49,1005.3
225,0,0,0,0,18.33,50,1005.3
225,0,0,0,0,17.78,51,1005.3
225,0,0,0,0,17.78,52,1005.3
225,0,0,0,0,17.78,51,1005.2
225,0,0,0,0,17.78,53,1005.3
225,0,0,0,0,17.78,53,1005.3
225,0,0,0,0,17.22,53,1005.3
225,0,0,0,0,17.22,53,1005.2
225,0,0,0,0,17.22,54,1005.3
225,0,0,0,0,17.22,54,1005.3
270,0,0.45,0,0,17.78,53,1005.3
270,0,0,0,0,17.22,53,1005.3
270,0,0,0,0,17.22,53,1005.3
270,0,0,0,0,16.67,54,1005.4
270,0,0,0,0,16.67,53,1005.4
270,0,0.45,0,0,16.67,54,1005.4
270,0,0,0,0,16.67,54,1005.4
270,0,0,0,0,16.67,54,1005.4
270,0,0,0,0,16.67,55,1005.4
270,0,0,0.25,0.25,16.67,55,1005.4
0,0,0,0.25,0.25,16.11,56,1005.3
0,0,0,0.25,0.25,16.11,56,1005.3
0,0,0,0.25,0.25,16.11,56,1005.3
0,0,0,0.25,0.25,16.11,59,1005.3
0,0,0,0.25,0.25,16.67,55,1005.2
0,0,0,0.25,0.25,15.56,58,1005.2
0,0,0,0.25,0.25,15.56,59,1005.1
0,0,0,0.25,0.25,15.56,61,1005.1
0,0,0,0.25,0.25,15,61,1005.1
0,0,0,0.25,0.25,15,62,1005.2
0,0,0,0.25,0.25,16.11,65,1005.1
0,0,0,0.25,0.25,16.67,61,1005.1
0,0,0,0.25,0.25,16.11,60,1005.1
0,0,0,0.25,0.25,16.11,64,1005.1
0,0,0,0.25,0.25,16.67,58,1005.1
0,0,0,0.25,0.25,16.67,62,1005
0,0,0,0.25,0.25,16.11,61,1005.1
0,0,0,0.25,0.25,15.56,65,1005.1
0,0,0,0,0.25,15.56,67,1005.1
45,0,0,0,0.25,16.11,63,1005
45,0,0,0,0.25,15.56,60,1005.1
45,0,0,0,0.25,16.11,65,1005.1
45,0,0,0,0.25,17.22,63,1005.1
45,0,0,0,0.25,17.78,57,1005.1
45,0,0,0,0.25,16.67,58,1005.1
45,0,0,0,0.25,16.67,60,1005.2
45,0,0,0,0.25,16.11,66,1005.2
45,0,0,0,0.25,16.67,59,1005.1
45,0,0,0,0.25,16.11,65,1005.1
45,0,0,0,0.25,16.11,62,1005.1
45,0,0,0,0.25,15.56,59,1005.1
45,0,0,0,0.25,15,65,1005.1
0,0,0,0,0.25,15.56,61,1005
0,0,0,0,0.25,15.56,65,1005
0,0,0,0,0.25,15,62,1005.1
0,0,0,0,0.25,15,64,1005.1
0,0,0,0,0.25,15,59,1005.1
0,0,0,0,0.25,17.22,62,1005
0,0,0,0,0.25,17.78,60,1004.9
45,0,0,0,0.25,17.78,60,1004.9
0,0,0,0,0.25,17.78,63,1004.9
0,0,0,0,0.25,18.33,62,1004.8
45,0,0,0,0.25,18.33,58,1004.8
45,0,0,0,0.25,17.78,59,1004.9
270,0,0.45,0,0.25,18.33,56,1004.8
0,0,0.45,0,0.25,18.33,59,1004.8
45,0,0.45,0,0.25,18.89,56,1004.7
45,0,0.45,0,0.25,18.89,56,1004.8
45,0,0,0,0.25,18.89,55,1004.8
0,0,0,0,0.25,18.89,55,1004.7
225,0,0.45,0,0.25,19.44,57,1004.7
0,0,0.45,0,0.25,19.44,55,1004.7
0,0,0,0,0.25,19.44,55,1004.8
0,0,0.45,0,0.25,18.33,53,1004.9
0,0,0.45,0,0.25,17.78,55,1004.9
270,0,0.45,0,0.25,17.78,55,1004.9
0,0,0.45,0,0.25,17.78,58,1005
0,0,0,0,0.25,18.33,56,1004.9
0,0,0,0,0.25,18.33,56,1004.9
0,0,0,0,0.25,18.33,56,1004.9
0,0,0,0,0.25,18.33,56,1004.9
0,0,0,0,0.25,18.33,56,1004.8
0,0,0,0,0.25,18.33,56,1004.9
0,0,0,0,0.25,18.33,56,1004.9
0,0,0,0,0.25,18.33,56,1004.9
0,0,0,0,0.25,18.33,56,1004.9
0,0,0,0,0.25,17.78,56,1005
0,0,0,0,0.25,17.78,56,1005
0,0,0,0,0.25,17.78,56,1005.1
180,0,0,0,0.25,17.22,56,1005
0,0,0,0,0.25,17.22,57,1005.1
0,0,0,0,0.25,17.22,57,1005.1
0,0,0,0,0.25,17.22,56,1005.1
45,0,0,0,0.25,17.22,56,1005.2
180,0,0.45,0,0.25,17.22,57,1005.3
45,0,0.45,0,0.25,17.22,56,1005.3
0,0,0.45,0,0.25,17.22,56,1005.3
0,0,0,0,0.25,17.22,56,1005.4
0,0,0,0,0.25,17.22,56,1005.4
0,0,0,0,0.25,17.22,56,1005.4
180,0,0,0,0.25,17.22,58,1005.4
270,0,0.45,0,0.25,17.22,56,1005.4
315,0,0.45,0,0.25,17.22,57,1005.3
45,0,0,0,0.25,17.78,57,1005.4
0,0,0.45,0,0.25,17.78,56,1005.4
0,0,0,0,0.25,17.78,56,1005.5
45,0,0,0,0.25,17.78,56,1005.5
45,0,0,0,0.25,17.78,57,1005.4
0,0,0.45,0,0.25,17.78,58,1005.5
0,0,0,0,0.25,17.78,56,1005.6
0,0,0,0,0.25,17.22,56,1005.5
315,0,0,0,0.25,17.78,62,1005.6
0,0,0,0,0.25,18.33,58,1005.5
45,0,0,0,0.25,18.33,58,1005.5
0,0,0,0,0.25,18.33,57,1005.5
0,0,0,0,0.25,18.33,57,1005.5
0,0,0.45,0,0.25,18.33,57,1005.5
0,0,0.45,0,0.25,18.33,57,1005.5
0,0,0,0,0.25,18.33,57,1005.5
0,0,0,0,0.25,18.33,57,1005.5
45,0,0,0,0.25,18.33,57,1005.5
0,0,0,0,0.25,18.33,57,1005.5
0,0,0,0,0.25,18.33,57,1005.5
45,0,0,0,0.25,18.33,57,1005.4
0,0,0,0,0.25,18.33,57,1005.4
45,0,0,0,0.25,18.33,57,1005.4
45,0,0.89,0,0.25,18.33,57,1005.4
270,0,0.45,0,0.25,18.33,57,1005.4
0,0,0.45,0,0.25,17.78,55,1005.4
0,0,0.45,0,0.25,17.22,55,1005.4
45,0,0,0,0.25,17.22,56,1005.4
45,0,0.45,0,0.25,17.22,55,1005.4
45,0,0.45,0,0.25,17.22,57,1005.4
270,0,0.45,0,0.25,17.22,61,1005.4
90,0,0.45,0,0.25,17.22,57,1005.4
0,0,0.45,0,0.25,17.22,57,1005.4
45,0,0.45,0,0.25,17.22,58,1005.4
45,0,0.45,0,0.25,17.22,57,1005.3
45,0,0.45,0,0.25,17.22,56,1005.3
45,0,0.45,0,0.25,16.67,56,1005.3
315,0,0.45,0,0.25,16.67,56,1005.2
315,0,0.45,0,0.25,16.67,56,1005.2
45,0,0.45,0,0.25,16.67,55,1005.3
270,0,0.45,0,0.25,16.67,56,1005.3
270,0,0.45,0,0.25,16.67,56,1005.2
225,0,0.89,0,0.25,17.22,55,1005.3
0,0,0.45,0,0.25,17.22,55,1005.3
45,0,0.45,0,0.25,16.67,55,1005.4
0,0,0,0,0.25,16.67,55,1005.4
0,0,0.45,0,0.25,16.67,57,1005.3
0,0,0.45,0,0.25,16.67,56,1005.4
315,0,0,0,0.25,16.67,56,1005.5
315,0,0,0,0.25,16.67,56,1005.4
45,0,0.45,0,0.25,16.67,56,1005.4
0,0,0.45,0,0.25,16.67,56,1005.3
0,0,0,0,0.25,16.67,55,1005.2
0,0,0,0,0.25,16.67,55,1005.3
0,0,0,0,0.25,16.67,56,1005.2
0,0,0,0,0.25,16.67,56,1005.1
315,0,0,0,0.25,16.67,55,1005.1
45,0,0,0,0.25,16.11,61,1005.1
0,0,0,0,0.25,16.67,63,1005.1
0,0,0.45,0,0.25,16.11,58,1005.1
0,0,0.45,0,0.25,16.67,59,1005.1
0,0,0,0,0.25,16.11,61,1005.1
0,0,0.45,0,0.25,16.11,53,1005.1
0,0,0.45,0,0.25,16.11,59,1005.1
45,0,0,0,0.25,16.67,60,1005
45,0,0,0,0.25,16.67,59,1005
0,0,0,0,0.25,16.11,59,1005
315,0,0,0,0.25,16.67,60,1005
315,0,0,0,0.25,15.56,62,1005
315,0,0,0,0.25,16.11,55,1005
315,0,0,0,0.25,16.67,60,1004.9
45,0,0,0,0.25,16.67,57,1004.9
0,0,0,0,0.25,16.11,59,1004.8
90,0,0,0,0.25,16.11,59,1004.8
45,0,0,0,0.25,17.22,58,1004.8
0,0,0,0,0.25,17.78,56,1004.8
90,0,0,0,0.25,18.33,54,1004.8
90,0,0,0,0.25,18.33,54,1004.8
45,0,0,0,0.25,18.33,54,1004.7
0,0,0,0,0.25,18.89,53,1004.7
225,0,0,0,0.25,18.89,53,1004.6
225,0,0,0,0.25,18.89,53,1004.7
225,0,0,0,0.25,18.89,53,1004.7
45,0,0,0,0.25,18.89,52,1004.6
45,0,0,0,0.25,18.33,52,1004.7
0,0,0,0,0.25,18.89,52,1004.6
0,0,0,0,0.25,18.89,53,1004.7
0,0,0,0,0.25,18.89,52,1004.7
315,0,0,0,0.25,18.89,52,1004.7
45,0,0,0,0.25,18.89,53,1004.8
270,0,0,0,0.25,18.89,52,1004.7
0,0,0,0,0.25,18.89,52,1004.7
0,0,0,0,0.25,18.33,51,1004.7
0,0,0,0,0.25,18.89,52,1004.8
0,0,0,0,0.25,18.89,53,1004.8
0,0,0,0,0.25,18.89,53,1004.7
270,0,0.45,0,0.25,18.89,52,1004.7
0,0,0.45,0,0.25,18.89,52,1004.7
270,0,0.45,0,0.25,18.89,52,1004.7
270,0,0,0,0.25,18.89,52,1004.7
45,0,0.45,0,0.25,18.89,51,1004.7
0,0,0,0,0.25,18.89,52,1004.7
0,0,0,0,0.25,18.89,52,1004.7
45,0,0,0,0.25,18.89,52,1004.7
45,0,0,0,0.25,18.89,53,1004.7
45,0,0,0,0.25,18.89,53,1004.6
0,0,0.45,0,0.25,18.89,52,1004.6
0,0,0.45,0,0.25,18.89,53,1004.5
315,0,0,0,0.25,18.89,53,1004.5
315,0,0,0,0.25,18.89,53,1004.5
0,0,0,0,0.25,18.89,51,1004.5
45,0,0,0,0.25,18.89,53,1004.4
45,0,0,0,0.25,18.89,52,1004.5
0,0,0,0,0.25,18.89,52,1004.5
45,0,0.45,0,0.25,18.89,55,1004.5
45,0,0.45,0,0.25,18.89,54,1004.5
45,0,0.45,0,0.25,18.89,54,1004.5
0,0,0,0,0.25,18.89,54,1004.4
45,0,0,0,0.25,18.89,55,1004.4
45,0,0,0,0.25,18.89,55,1004.4
0,0,0.45,0,0.25,18.89,55,1004.3
0,0,0.45,0,0.25,18.89,55,1004.2
0,0,0,0,0.25,18.89,56,1004.2
315,0,0,0,0.25,18.89,56,1004.3
0,0,0,0,0.25,18.89,56,1004.3
0,0,0,0,0.25,18.89,56,1004.3
0,0,0,0,0.25,18.89,56,1004.4
0,0,0,0,0.25,18.89,57,1004.4
0,0,0,0,0.25,18.89,57,1004.3
0,0,0,0,0.25,18.89,57,1004.3
45,0,0,0,0.25,18.89,57,1004.3
45,0,0.45,0,0.25,18.89,58,1004.2
45,0,0.45,0,0.25,18.89,58,1004.3
45,0,0,0,0.25,18.89,58,1004.3
45,0,0,0,0.25,18.89,58,1004.3
45,0,0,0,0.25,18.89,58,1004.3
45,0,0,0,0.25,18.89,58,1004.3
45,0,0,0,0.25,18.89,58,1004.3
45,0,0,0,0.25,18.89,59,1004.3
45,0,0,0,0.25,18.89,59,1004.4
45,0,0,0,0.25,18.89,59,1004.3
0,0,0,0,0.25,18.89,59,1004.4
45,0,0,0,0.25,18.89,59,1004.3
45,0,0,0,0.25,18.89,60,1004.3
45,0,0,0,0.25,18.89,60,1004.3
45,0,0.45,0,0.25,18.89,60,1004.3
45,0,0.45,0,0.25,18.89,60,1004.3
45,0,0.45,0,0.25,18.89,61,1004.3
45,0,0.45,0,0.25,18.89,61,1004.2
0,0,0,0,0.25,18.89,61,1004.2
0,0,0,0,0.25,18.89,61,1004.2
0,0,0,0,0.25,18.89,61,1004.1
0,0,0,0,0.25,18.89,61,1004.1
0,0,0,0,0.25,18.89,61,1004.1
0,0,0,0,0.25,18.89,61,1004.1
45,0,0,0,0.25,18.89,61,1004.1
45,0,0,0,0.25,18.89,62,1004.1
45,0,0,0,0.25,18.89,62,1004.2
45,0,0,0,0.25,18.89,62,1004.1
45,0,0,0,0.25,18.89,63,1004.1
45,0,0,0,0.25,18.89,62,1004.1
45,0,0,0,0.25,18.89,63,1004.1
45,0,0,0,0.25,18.89,63,1004.2
45,0,0.45,0,0.25,18.89,63,1004.2
180,0,0.45,0,0.25,18.89,63,1004.2
315,0,0.45,0,0.25,18.89,63,1004.2
270,0,0.45,0,0.25,18.89,64,1004.2
270,0,0.45,0,0.25,18.89,64,1004.2
270,0,0,0,0.25,18.89,64,1004.3
270,0,0,0,0.25,18.89,64,1004.4
270,0,0,0,0.25,18.89,64,1004.4
270,0,0,0,0.25,18.89,64,1004.4
270,0,0.45,0,0.25,18.89,64,1004.4
270,0,0.45,0,0.25,18.89,64,1004.3
270,0,0,0,0.25,18.89,64,1004.4
270,0,0,0,0.25,18.89,65,1004.3
270,0,0,0,0.25,18.89,65,1004.3
270,0,0,0,0.25,18.89,64,1004.4
270,0,0,0,0.25,18.89,64,1004.4
270,0,0,0,0.25,18.89,64,1004.4
270,0,0,0,0.25,18.89,65,1004.5
270,0,0,0,0.25,18.89,64,1004.4
45,0,0,0,0.25,18.89,65,1004.4
45,0,0,0,0.25,18.89,65,1004.3
45,0,0,0,0.25,18.89,65,1004.4
45,0,0,0,0.25,18.89,65,1004.4
45,0,0,0,0.25,18.89,65,1004.3
315,0,0,0,0.25,18.89,65,1004.3
315,0,0,0,0.25,18.89,65,1004.3
225,0,0.45,0,0.25,18.89,65,1004.2
225,0,0.45,0,0.25,18.89,65,1004.2
225,0,0,0,0.25,18.89,65,1004.2
225,0,0,0,0.25,18.89,65,1004.2
225,0,0,0,0.25,18.89,65,1004.1
0,0,0,0,0.25,18.89,66,1004.1
0,0,0,0,0.25,18.89,66,1004
0,0,0,0,0.25,18.89,66,1004
0,0,0,0,0.25,18.89,66,1004
0,0,0,0,0.25,18.89,66,1003.9
0,0,0,0,0.25,18.89,65,1003.9
0,0,0,0,0.25,18.89,66,1003.9
0,0,0,0,0.25,18.89,66,1004
0,0,0,0,0.25,18.89,66,1003.9
0,0,0,0,0.25,18.89,65,1004
0,0,0,0,0.25,18.89,65,1004
0,0,0,0,0.25,18.89,65,1003.9
0,0,0,0,0.25,18.89,65,1003.9
0,0,0,0,0.25,18.89,65,1003.8
45,0,0,0,0.25,18.89,65,1003.8
45,0,0,0,0.25,18.89,65,1003.8
315,0,0,0,0.25,18.89,65,1003.8
315,0,0,0,0.25,18.89,65,1003.8
315,0,0,0,0.25,19.44,65,1003.8
315,0,0,0,0.25,19.44,65,1003.9
315,0,0,0,0.25,19.44,65,1003.8
315,0,0,0,0.25,19.44,64,1003.8
315,0,0,0,0.25,19.44,64,1003.8
225,0,0,0,0.25,19.44,64,1003.7
225,0,0,0,0.25,19.44,64,1003.8
225,0,0,0,0.25,19.44,64,1003.8
270,0,0.45,0,0.25,19.44,64,1003.7
270,0,0.45,0,0.25,19.44,64,1003.8
225,0,0.45,0,0.25,19.44,64,1003.7
315,0,0.45,0,0.25,19.44,64,1003.7
180,0,0,0,0.25,19.44,64,1003.8
180,0,0,0,0.25,19.44,64,1003.7
270,0,0.45,0,0.25,19.44,64,1003.8
270,0,0,0,0.25,17.22,51,1003.8
270,0,0,0,0.25,15,55,1003.8
270,0,0,0,0.25,12.22,56,1004.1
135,0,0.45,0,0.25,11.67,58,1004.1
135,0,0,0,0.25,11.67,61,1004.1
315,0,0,0,0.25,11.11,61,1004
270,0,0,0,0.25,11.11,60,1004
270,0,0,0,0.25,11.11,61,1004
270,0,0,0,0.25,11.11,61,1003.9
270,0,0,0,0.25,11.67,61,1003.9
270,0,0,0,0.25,11.67,60,1003.8
270,0,0.45,0,0.25,11.67,60,1003.7
270,0,0.45,0,0.25,11.67,60,1003.7
225,0,0.45,0,0.25,12.22,59,1003.7
225,0,0.45,0,0.25,12.22,59,1003.7
225,0,0,0,0.25,12.22,59,1003.7
270,0,0,0,0.25,12.22,59,1003.7
270,0,0.45,0,0.25,12.22,59,1003.7
270,0,0.45,0,0.25,12.22,59,1003.7
225,0,0.45,0,0.25,12.22,60,1003.6
225,0,0.45,0,0.25,12.22,61,1003.7
270,0,0,0,0.25,12.22,61,1003.6
270,0,0.45,0,0.25,12.22,60,1003.6
225,0,0.45,0,0.25,12.78,60,1003.5
315,0,0.45,0,0.25,12.78,60,1003.5
270,0,0.45,0,0.25,13.33,60,1003.5
270,0,0.45,0,0.25,13.33,59,1003.5
270,0,0,0,0.25,13.33,60,1003.4
270,0,0.45,0,0.25,13.33,61,1003.4
225,0,0.45,0,0.25,13.33,59,1003.3
315,0,0.45,0,0.25,13.89,59,1003.3
315,0,0.45,0,0.25,13.89,58,1003.2
315,0,0.89,0,0.25,13.89,59,1003.2
270,0,0.45,0,0.25,13.89,59,1003.1
225,0,0.45,0,0.25,13.33,60,1003.2
270,0,0.45,0,0.25,13.89,61,1003.1
225,0,0.45,0,0.25,13.89,61,1003
315,0,0.89,0,0.25,13.89,59,1002.9
225,0,0.89,0,0.25,13.89,61,1002.8
270,0,0.45,0,0.25,13.89,60,1002.8
270,0,0.45,0,0.25,13.89,62,1002.8
225,0,0.45,0,0.25,13.89,61,1002.8
270,0,0.45,0,0.25,13.89,60,1002.8
225,0,0.45,0,0.25,13.89,61,1002.8
225,0,0.45,0,0.25,15.56,68,1002.6
225,0,0.45,0,0.25,16.67,56,1002.6
315,0,0.45,0,0.25,16.11,57,1002.6
270,0,0.45,0,0.25,16.67,54,1002.5
315,0,0.45,0,0.25,16.11,54,1002.5
270,0,0.45,0,0.25,16.67,57,1002.4
270,0,0.45,0,0.25,16.67,58,1002.4
225,0,0.45,0,0.25,17.22,56,1002.3
225,0,0,0,0.25,17.78,54,1002.2
270,0,0,0,0.25,17.78,57,1002.1
225,0,0.45,0,0.25,18.33,54,1002
0,0,0,0,0.25,18.33,52,1001.9
0,0,0,0,0.25,17.78,53,1001.8
0,0,0,0,0.25,17.78,53,1001.7
0,0,0,0,0.25,17.78,53,1001.6
0,0,0,0,0.25,17.78,53,1001.5
0,0,0,0,0.25,17.78,53,1001.4
0,0,0,0,0.25,18.33,54,1001.4
180,0,0.45,0,0.25,18.89,56,1001.4
270,0,0.45,0,0.25,18.89,51,1001.3
270,0,0,0,0.25,18.89,51,1001.1
0,0,0,0,0.25,18.89,51,1001.1
270,0,0.45,0,0.25,18.89,51,1001
270,0,0.45,0,0.25,18.89,51,1000.9
315,0,0.45,0,0.25,18.89,51,1000.9
270,0,0.45,0,0.25,19.44,51,1000.8
0,0,0,0,0.25,19.44,49,1000.8
135,0,0,0,0.25,19.44,48,1000.7
315,0,0,0,0.25,19.44,47,1000.6
90,0,0.89,0,0.25,19.44,48,1000.6
45,0,0.89,0,0.25,20,47,1000.5
45,0,0.89,0,0.25,20,46,1000.4
90,0,0.89,0,0.25,20,47,1000.4
45,0,0.89,0,0.25,19.44,47,1000.3
135,0,0.89,0,0.25,19.44,47,1000.4
45,0,0.89,0,0.25,20,47,1000.4
45,0,0.89,0,0.25,19.44,46,1000.4
90,0,0.45,0,0.25,20,48,1000.4
45,0,0.45,0,0.25,20,48,1000.4
0,0,0.45,0,0.25,20,47,1000.3
45,0,0,0,0.25,20,46,1000.3
90,0,0.45,0,0.25,20,46,1000.3
45,0,0.45,0,0.25,20,48,1000.2
0,0,0,0,0.25,20,47,1000.1
0,0,0.45,0,0.25,20,46,1000.1
135,0,0.45,0,0.25,20,48,1000.1
0,0,0,0,0.25,20.56,47,1000.1
0,0,0,0,0.25,20.56,47,1000
90,0,0.45,0,0.25,20,46,1000
315,0,0.45,0,0.25,20,47,1000
315,0,0.89,0,0.25,20,46,1000.1
45,0,0.89,0,0.25,20.56,50,1000.2
225,0,0.89,0,0.25,20.56,51,1000.2
225,0,0.89,0,0.25,20.56,51,1000.1
225,0,0.89,0,0.25,21.11,49,1000.1
225,0,0,0,0.25,20.56,52,1000.1
315,0,0,0,0.25,21.11,51,1000.1
315,0,0,0,0.25,20.56,50,1000
315,0,0,0,0.25,20.56,52,1000
225,0,0.45,0,0.25,21.11,50,1000
225,0,0.45,0,0.25,20.56,53,1000
225,0,0.45,0,0.25,20.56,51,999.9
225,0,0,0,0.25,20.56,52,999.9
225,0,0,0,0.25,20.56,50,999.8
225,0,0,0,0.25,20.56,50,999.8
225,0,0.45,0,0.25,20.56,52,999.8
225,0,0,0,0.25,20.56,55,1000
225,0,0,0,0.25,20.56,55,999.9
225,0,0,0,0.25,21.11,55,1000
225,0,0,0,0.25,20.56,55,1000
225,0,0,0,0.25,21.11,55,1000
225,0,0,0,0.25,20.56,55,999.9
225,0,0,0,0.25,20.56,55,999.9
225,0,0,0,0.25,20.56,54,999.8
225,0,0,0,0.25,20.56,55,999.8
225,0,0,0,0.25,20.56,53,999.8
225,0,0,0,0.25,20.56,55,999.8
225,0,0,0,0.25,20.56,55,999.8
225,0,0,0,0.25,20.56,53,999.7
225,0,0,0,0.25,20,51,999.6
225,0,0,0,0.25,19.44,50,999.6
225,0,0,0,0.25,19.44,54,999.6
225,0,0,0,0.25,19.44,51,999.6
225,0,0,0,0.25,19.44,53,999.6
225,0,0,0,0.25,19.44,51,999.6
45,0,0,0,0.25,19.44,52,999.6
45,0,0,0,0.25,19.44,54,999.6
45,0,0,0,0.25,19.44,53,999.6
45,0,0,0,0.25,19.44,51,999.6
45,0,0,0,0.25,19.44,52,999.6
45,0,0,0,0.25,19.44,54,999.6
45,0,0,0,0.25,19.44,50,999.5
45,0,0,0,0.25,18.89,52,999.6
45,0,0.45,0,0.25,20,58,999.5
45,0,0.45,0,0.25,20,49,999.5
0,0,0,0,0.25,19.44,52,999.4
45,0,0.45,0,0.25,19.44,52,999.4
45,0,0,0,0.25,18.89,51,999.5
45,0,0,0,0.25,18.89,52,999.5
0,0,0,0,0,18.89,51,999.6
45,0,0,0,0,18.89,51,999.6
45,0,0,0,0,18.89,52,999.6
45,0,0,0,0,18.89,51,999.6
45,0,0,0,0,18.89,51,999.6
45,0,0,0,0,18.89,53,999.6
90,0,0,0,0,19.44,57,999.6
0,0,0.45,0,0,20,52,999.5
45,0,0.89,0,0,20,54,999.5
45,0,1.34,0,0,20,50,999.5
45,0,0,0,0,20,49,999.7
45,0,0,0,0,19.44,51,999.7
45,0,0,0,0,19.44,51,999.7
45,0,0,0,0,18.89,50,999.6
45,0,0.89,0,0,18.89,43,999.7
